,Image,y0,x0,y1,x1
1915,w_4365.jpg,720,1094,1880,2254
1916,w_4562.jpg,38,671,1560,2193
1917,w_5973.jpg,1107,2230,3456,4862
1918,w_6060.jpg,194,855,1726,2387
1919,w_5688.jpg,529,824,1851,2146
1920,w_632.jpg,852,1421,2004,2573
1921,w_7904.jpg,909,435,2048,1731
1922,w_3695.jpg,0,1908,3295,5184
1923,w_3597.jpg,756,646,2048,2192
1924,w_752.jpg,0,445,1074,1695
1925,w_9470.jpg,368,596,1224,1452
1926,w_5363.jpg,385,724,1435,1774
1927,w_8215.jpg,1373,1417,2493,2537
1928,w_4493.jpg,166,482,1638,1954
1929,w_5294.jpg,639,1378,1291,2030
1930,w_162.jpg,943,830,2048,2090
1931,w_6937.jpg,341,189,2048,1925
1932,w_8808.jpg,450,664,1080,1294
1933,w_8079.jpg,270,874,1392,1996
1934,w_1814.jpg,804,1230,1894,2320
1935,w_1606.jpg,302,1408,1704,2810
1936,w_8049.jpg,330,951,1552,2173
1937,w_706.jpg,799,991,1739,1931
1938,w_1361.jpg,0,0,1567,1645
1939,w_3678.jpg,0,1493,1244,2847
1940,w_1691.jpg,352,907,1358,1913
1941,w_2220.jpg,436,834,1884,2282
1942,w_6004.jpg,0,834,2731,4140
1943,w_8747.jpg,596,1839,2740,3983
1944,w_831.jpg,1147,1246,3251,3350
1945,w_966.jpg,0,356,1419,1932
1946,w_329.jpg,477,585,1719,1827
1947,w_722.jpg,256,1014,1706,2464
1948,w_8718.jpg,278,1235,1350,2307
1949,w_6926.jpg,0,607,1214,2005
1950,w_7609.jpg,84,1117,1510,2543
1951,w_9344.jpg,425,1535,3275,4385
1952,w_8577.jpg,1283,2592,2599,3908
1953,w_6310.jpg,72,1127,1258,2313
1954,w_4954.jpg,333,1031,1355,2053
1955,w_1045.jpg,335,629,1755,2049
1956,w_3604.jpg,0,689,1699,2481
1957,w_4615.jpg,0,1624,1980,3650
1958,w_2222.jpg,223,1004,2349,3130
1959,w_5762.jpg,309,356,1835,1882
1960,w_6209.jpg,651,1690,1513,2552
1961,w_8440.jpg,9,1975,1247,3072
1962,w_7506.jpg,308,1076,1578,2346
1963,w_8766.jpg,794,1047,2048,2411
1964,w_3871.jpg,880,1041,1672,1833
1965,w_216.jpg,570,697,1760,1887
1966,w_3318.jpg,110,1121,1038,2049
1967,w_8436.jpg,1063,1367,1929,2233
1968,w_1565.jpg,0,851,1058,1943
1969,w_3101.jpg,434,412,1994,1972
1970,w_2421.jpg,153,610,1535,1992
1971,w_6959.jpg,1348,1956,2512,3120
1972,w_6554.jpg,223,1245,2048,3072
1973,w_7474.jpg,578,288,2048,1810
1974,w_2987.jpg,88,2112,2904,4928
1975,w_3219.jpg,1936,1691,3456,3543
1976,w_6674.jpg,560,1189,1852,2481
1977,w_5257.jpg,615,1077,1831,2293
1978,w_7276.jpg,592,837,1922,2167
1979,w_3676.jpg,83,904,1129,1950
1980,w_5705.jpg,132,1110,1428,2406
1981,w_4234.jpg,292,1129,1292,2129
1982,w_7012.jpg,445,985,1469,2009
1983,w_3001.jpg,335,1014,1451,2130
1984,w_4965.jpg,374,642,1650,1918
1985,w_5486.jpg,1285,1441,2048,2321
1986,w_1641.jpg,0,1601,2305,4377
1987,w_8150.jpg,352,982,1464,2094
1988,w_4418.jpg,421,941,1577,2097
1989,w_7551.jpg,400,543,2036,2179
1990,w_8601.jpg,1257,834,2048,1734
1991,w_1448.jpg,126,40,1696,1610
1992,w_8533.jpg,526,1104,3242,3820
1993,w_7100.jpg,703,1047,1729,2073
1994,w_63.jpg,706,946,2020,2260
1995,w_7403.jpg,53,569,1593,2109
1996,w_1175.jpg,0,730,1459,2286
1997,w_4847.jpg,329,936,1471,2078
1998,w_6299.jpg,859,1379,2319,2839
1999,w_2893.jpg,189,1024,2045,2880
2000,w_8548.jpg,255,1520,1391,2656
2001,w_3761.jpg,411,910,2048,2608
2002,w_1737.jpg,41,786,1581,2326
2003,w_3333.jpg,165,1292,1199,2326
2004,w_6373.jpg,0,97,868,1033
2005,w_3195.jpg,593,1499,1601,2507
2006,w_3185.jpg,0,1001,1145,2257
2007,w_765.jpg,0,341,1800,2161
2008,w_4395.jpg,823,1326,1775,2278
2009,w_4105.jpg,205,738,1561,2094
2010,w_2706.jpg,1216,2306,3456,4708
2011,w_4529.jpg,447,69,1441,1063
2012,w_3227.jpg,2,700,1480,2178
2013,w_2409.jpg,10,505,1516,2011
2014,w_4707.jpg,824,636,2048,2054
2015,w_4167.jpg,658,1138,1878,2358
2016,w_4839.jpg,2,760,1272,2030
2017,w_75.jpg,267,1206,1193,2132
2018,w_7941.jpg,1408,1810,3104,3506
2019,w_386.jpg,285,968,1915,2598
2020,w_3616.jpg,273,1076,1817,2620
2021,w_8862.jpg,849,1038,1625,1814
2022,w_7089.jpg,124,1067,1676,2619
2023,w_4229.jpg,236,430,1856,2050
2024,w_4603.jpg,1239,2408,1879,3048
2025,w_5348.jpg,382,947,1244,1809
2026,w_2408.jpg,977,1957,2289,3269
2027,w_9203.jpg,932,1185,3456,3821
2028,w_498.jpg,1264,870,2048,1778
2029,w_3272.jpg,908,935,1914,1941
2030,w_393.jpg,493,1150,1321,1978
2031,w_574.jpg,514,1035,1826,2347
2032,w_8022.jpg,202,971,1230,1999
2033,w_6265.jpg,1174,1066,2048,2086
2034,w_6971.jpg,194,145,2048,2165
2035,w_1777.jpg,567,952,1705,2090
2036,w_2965.jpg,634,1111,2144,2621
2037,w_2214.jpg,0,649,1176,2051
2038,w_202.jpg,468,1011,1862,2405
2039,w_3853.jpg,128,1799,2204,3875
2040,w_246.jpg,896,1992,2678,3774
2041,w_152.jpg,731,1356,2611,3236
2042,w_1866.jpg,752,652,2048,2142
2043,w_3376.jpg,426,832,1906,2312
2044,w_2415.jpg,236,979,1642,2385
2045,w_3032.jpg,275,653,2043,2421
2046,w_1091.jpg,0,764,1615,2424
2047,w_7248.jpg,77,194,1549,1666
2048,w_4124.jpg,799,1490,3009,3700
2049,w_990.jpg,706,1028,1568,1890
2050,w_2795.jpg,1332,1789,3456,4175
2051,w_4199.jpg,797,1417,3007,3627
2052,w_2123.jpg,120,824,1446,2150
2053,w_998.jpg,1299,2541,3049,4291
2054,w_698.jpg,822,751,1882,1811
2055,w_2342.jpg,522,1365,1870,2713
2056,w_8553.jpg,0,636,1188,1952
2057,w_4905.jpg,538,1181,1460,2103
2058,w_4120.jpg,1098,1913,2446,3261
2059,w_8728.jpg,209,850,1627,2268
2060,w_576.jpg,195,521,1901,2227
2061,w_2970.jpg,917,1229,2048,2407
2062,w_5445.jpg,1210,2004,2786,3580
2063,w_4879.jpg,813,616,1689,1492
2064,w_6250.jpg,0,172,1228,1616
2065,w_4255.jpg,0,1505,3129,5184
2066,w_9301.jpg,10,860,1410,2260
2067,w_7088.jpg,475,1015,1575,2115
2068,w_896.jpg,318,2510,2540,4732
2069,w_3589.jpg,541,1075,2048,2983
2070,w_1707.jpg,406,747,1412,1753
2071,w_9025.jpg,147,786,2649,3288
2072,w_3036.jpg,1311,1299,2048,2169
2073,w_2210.jpg,0,676,1904,2616
2074,w_4501.jpg,0,765,1204,2125
2075,w_4085.jpg,213,1451,1615,2853
2076,w_6189.jpg,150,540,1876,2266
2077,w_1056.jpg,190,114,1714,1638
2078,w_6197.jpg,512,746,2048,2284
2079,w_6876.jpg,295,282,1827,1814
2080,w_1270.jpg,648,1142,2928,3422
2081,w_2030.jpg,725,1085,1655,2015
2082,w_1629.jpg,981,1270,1809,2098
2083,w_1720.jpg,317,751,2939,3373
2084,w_3713.jpg,0,724,1628,2364
2085,w_5188.jpg,263,0,1997,1431
2086,w_2022.jpg,0,0,2048,2122
2087,w_2895.jpg,93,0,583,436
2088,w_4424.jpg,889,335,3456,3161
2089,w_7975.jpg,694,1384,1840,2530
2090,w_8891.jpg,490,1023,1456,1989
2091,w_1159.jpg,51,975,1671,2595
2092,w_5127.jpg,87,821,1419,2153
2093,w_7911.jpg,389,874,2007,2492
2094,w_1504.jpg,655,961,1593,1899
2095,w_6241.jpg,0,636,1151,1826
2096,w_7879.jpg,1184,1836,3074,3726
2097,w_1040.jpg,668,951,2048,2611
2098,w_8142.jpg,494,1865,3234,4605
2099,w_988.jpg,4,897,1934,2827
2100,w_7340.jpg,287,762,1329,1804
2101,w_6527.jpg,229,355,1867,1993
2102,w_481.jpg,463,570,1933,2040
2103,w_1760.jpg,706,801,2048,2203
2104,w_2441.jpg,395,1206,1041,1852
2105,w_6055.jpg,457,941,1707,2191
2106,w_1399.jpg,0,681,1338,2161
2107,w_6796.jpg,290,211,2048,2223
2108,w_8999.jpg,245,633,1699,2087
2109,w_5053.jpg,9,1360,1061,2412
2110,w_260.jpg,450,444,2048,2060
2111,w_6901.jpg,967,1095,2048,2291
2112,w_8056.jpg,98,1252,1292,2446
2113,w_2943.jpg,81,877,1609,2405
2114,w_6891.jpg,1007,1578,3456,4038
2115,w_8010.jpg,0,615,1108,1791
2116,w_1070.jpg,567,2112,2229,3774
2117,w_4748.jpg,0,679,1759,2573
2118,w_5594.jpg,367,785,1527,1945
2119,w_7339.jpg,113,1003,2048,3069
2120,w_1621.jpg,578,842,1700,1964
2121,w_8928.jpg,754,117,2048,1671
2122,w_2729.jpg,0,245,2011,2295
2123,w_3434.jpg,630,966,1520,1856
2124,w_2091.jpg,520,689,2048,2365
2125,w_9250.jpg,0,1385,2942,4749
2126,w_5037.jpg,540,1544,1612,2616
2127,w_1673.jpg,1210,1002,2048,1938
2128,w_6249.jpg,654,963,1884,2193
2129,w_1331.jpg,364,987,1390,2013
2130,w_293.jpg,576,696,3456,3592
2131,w_8540.jpg,551,1008,1797,2254
2132,w_756.jpg,224,947,1554,2277
2133,w_5678.jpg,655,676,2017,2038
2134,w_6467.jpg,0,1535,3456,5091
2135,w_2335.jpg,0,1085,2048,3072
2136,w_5216.jpg,1789,2328,3415,3954
2137,w_273.jpg,146,1146,1710,2710
2138,w_3796.jpg,359,1020,2048,2796
2139,w_6165.jpg,434,554,1742,1862
2140,w_1825.jpg,727,945,1713,1931
2141,w_165.jpg,476,953,1994,2471
2142,w_8917.jpg,910,1040,2048,2760
2143,w_2627.jpg,798,905,1924,2031
2144,w_3054.jpg,1443,1706,3099,3362
2145,w_7177.jpg,531,929,1573,1971
2146,w_7121.jpg,0,0,1826,1805
2147,w_39.jpg,308,1850,1790,3332
2148,w_5828.jpg,52,237,1466,1651
2149,w_6137.jpg,432,707,1722,1997
2150,w_7529.jpg,310,2094,2654,4438
2151,w_3734.jpg,443,863,1085,1505
2152,w_5686.jpg,498,874,2018,2394
2153,w_7406.jpg,851,120,3017,2286
2154,w_1816.jpg,282,1171,1302,2191
2155,w_3456.jpg,24,547,1440,1963
2156,w_7646.jpg,274,371,1604,1701
2157,w_2630.jpg,5,528,1761,2284
2158,w_783.jpg,478,790,2048,2602
2159,w_5086.jpg,684,1807,3456,4977
2160,w_7830.jpg,817,1580,3456,4550
2161,w_1229.jpg,963,914,2048,2098
2162,w_5489.jpg,888,1243,1656,2011
2163,w_8823.jpg,253,618,1471,1836
2164,w_2491.jpg,261,1006,1625,2370
2165,w_4926.jpg,110,0,3426,2981
2166,w_4566.jpg,564,554,1816,1806
2167,w_2959.jpg,439,1410,1969,2940
2168,w_6433.jpg,639,1063,1773,2197
2169,w_7032.jpg,867,1277,1705,2115
2170,w_8860.jpg,278,1430,1198,2350
2171,w_3389.jpg,966,2122,1916,3072
2172,w_9369.jpg,0,150,1587,1774
2173,w_8328.jpg,0,712,1361,2208
2174,w_1350.jpg,0,959,1150,2151
2175,w_790.jpg,0,0,2041,1983
2176,w_2904.jpg,491,670,1321,1500
2177,w_2973.jpg,116,991,1682,2557
2178,w_6543.jpg,0,847,1097,2007
2179,w_7965.jpg,1051,1016,1981,1946
2180,w_5605.jpg,583,997,1921,2335
2181,w_5522.jpg,600,1026,1720,2146
2182,w_2855.jpg,325,1893,2377,3945
2183,w_9446.jpg,656,672,2048,2182
2184,w_2360.jpg,489,0,1493,655
2185,w_4993.jpg,458,1158,3456,4640
2186,w_3869.jpg,306,468,1580,1742
2187,w_4004.jpg,881,885,1673,1677
2188,w_2850.jpg,774,892,1730,1848
2189,w_9114.jpg,0,269,1888,2215
2190,w_3103.jpg,323,734,2048,2524
2191,w_1918.jpg,0,938,1485,2536
2192,w_1767.jpg,824,1198,1780,2154
2193,w_606.jpg,13,461,1543,1991
2194,w_8257.jpg,312,2515,1354,3557
2195,w_3346.jpg,331,1198,1781,2648
2196,w_1923.jpg,861,793,2048,2233
2197,w_9130.jpg,1621,2701,2953,4033
2198,w_2892.jpg,644,1187,1390,1933
2199,w_6180.jpg,808,931,1918,2041
2200,w_2724.jpg,382,835,1712,2165
2201,w_5660.jpg,48,14,1562,1528
2202,w_3488.jpg,442,435,2048,2041
2203,w_7377.jpg,653,1900,2531,3778
2204,w_9452.jpg,117,62,1765,1710
2205,w_965.jpg,587,540,1507,1460
2206,w_7953.jpg,0,621,1306,2101
2207,w_2174.jpg,0,198,1823,2050
2208,w_5435.jpg,632,448,1942,1758
2209,w_3664.jpg,0,822,3456,5184
2210,w_2324.jpg,423,609,1685,1871
2211,w_6616.jpg,525,995,1497,1967
2212,w_9155.jpg,381,1648,1473,2740
2213,w_8098.jpg,288,1201,1094,2007
2214,w_6192.jpg,92,1261,1654,2823
2215,w_5986.jpg,635,1765,2537,3667
2216,w_8466.jpg,151,1102,1627,2578
2217,w_8155.jpg,686,2453,2398,4165
2218,w_2799.jpg,197,618,1757,2178
2219,w_8200.jpg,317,670,1549,1902
2220,w_644.jpg,94,1311,1186,2403
2221,w_2188.jpg,321,770,1377,1826
2222,w_1124.jpg,494,851,1092,1449
2223,w_3913.jpg,1065,737,1631,1303
2224,w_8394.jpg,295,942,1353,2000
2225,w_1003.jpg,529,1163,1985,2619
2226,w_3690.jpg,858,1735,3016,3893
2227,w_6275.jpg,368,764,1314,1710
2228,w_6657.jpg,284,852,1718,2286
2229,w_468.jpg,204,1092,1430,2318
2230,w_1.jpg,214,1046,2004,2836
2231,w_1653.jpg,565,823,1705,1963
2232,w_6013.jpg,411,1166,2048,3072
2233,w_5479.jpg,117,490,1707,2080
2234,w_5276.jpg,451,328,1945,1822
2235,w_2958.jpg,177,722,1943,2488
2236,w_2244.jpg,604,402,1970,1768
2237,w_5081.jpg,834,588,2048,1910
2238,w_376.jpg,424,767,1936,2279
2239,w_6615.jpg,581,724,1367,1510
2240,w_705.jpg,152,1223,1354,2425
2241,w_1798.jpg,334,1194,1606,2466
2242,w_6740.jpg,1021,554,2048,1606
2243,w_554.jpg,107,1230,1553,2676
2244,w_3198.jpg,544,724,2048,2334
2245,w_1297.jpg,779,788,1959,1968
2246,w_6414.jpg,794,0,2048,1196
2247,w_5657.jpg,382,754,1620,1992
2248,w_4542.jpg,553,843,1457,1747
2249,w_556.jpg,103,719,2807,3423
2250,w_507.jpg,1804,2400,2782,3378
2251,w_5551.jpg,1178,886,3404,3112
2252,w_439.jpg,0,1205,2620,3949
2253,w_1913.jpg,1329,1873,2945,3489
2254,w_3398.jpg,620,1084,1616,2080
2255,w_4906.jpg,217,220,1921,1924
2256,w_4247.jpg,498,1058,1408,1968
2257,w_4074.jpg,685,891,1669,1875
2258,w_3851.jpg,496,505,1974,1983
2259,w_5299.jpg,674,926,1646,1898
2260,w_3631.jpg,584,809,1814,2039
2261,w_5592.jpg,632,1042,1702,2112
2262,w_1414.jpg,307,0,2048,2096
2263,w_5964.jpg,271,789,1433,1951
2264,w_4489.jpg,1062,1003,3014,2955
2265,w_5967.jpg,413,1054,1433,2074
2266,w_3448.jpg,1110,1488,2820,3198
2267,w_2769.jpg,295,1274,1147,2126
2268,w_4419.jpg,197,492,2048,2974
2269,w_4284.jpg,867,1798,2629,3560
2270,w_7450.jpg,250,724,2584,3058
2271,w_8434.jpg,138,972,1204,2038
2272,w_4883.jpg,628,1227,1648,2247
2273,w_5488.jpg,689,2170,2677,4158
2274,w_6413.jpg,0,0,3056,3101
2275,w_6056.jpg,491,1245,1151,1905
2276,w_4491.jpg,96,904,1532,2340
2277,w_9349.jpg,696,1835,2354,3493
2278,w_5359.jpg,916,2104,2408,3596
2279,w_1079.jpg,1115,1920,3295,4100
2280,w_4824.jpg,226,1396,2518,3688
2281,w_6476.jpg,1,918,1531,2448
2282,w_7443.jpg,616,857,1236,1477
2283,w_1246.jpg,382,1097,1858,2573
2284,w_1696.jpg,268,829,1668,2229
2285,w_7773.jpg,286,1002,1644,2360
2286,w_6805.jpg,1181,1930,2443,3192
2287,w_8554.jpg,327,999,1463,2135
2288,w_9409.jpg,536,301,2048,1817
2289,w_1993.jpg,380,1103,1660,2383
2290,w_6142.jpg,845,988,2048,2358
2291,w_2026.jpg,808,942,1580,1714
2292,w_8374.jpg,715,1153,1897,2335
2293,w_5054.jpg,810,1790,2048,3072
2294,w_2055.jpg,0,1532,1599,3072
2295,w_6495.jpg,787,1038,1475,1726
2296,w_4827.jpg,345,828,1255,1738
2297,w_9167.jpg,1211,903,2048,1939
2298,w_4091.jpg,634,0,1920,1127
2299,w_2984.jpg,534,708,1710,1884
2300,w_4177.jpg,97,401,1727,2031
2301,w_7914.jpg,372,1010,1404,2042
2302,w_5064.jpg,1508,0,2480,865
2303,w_7548.jpg,71,1055,1673,2657
2304,w_2312.jpg,336,720,1426,1810
2305,w_7612.jpg,986,1349,2048,2497
2306,w_6866.jpg,375,636,2048,2362
2307,w_8020.jpg,0,499,1813,2517
2308,w_6957.jpg,90,326,1530,1766
2309,w_6544.jpg,0,611,1263,1967
2310,w_2151.jpg,950,1540,3160,3750
2311,w_1290.jpg,342,1162,1534,2354
2312,w_8561.jpg,397,1271,1143,2017
2313,w_4308.jpg,182,1207,1528,2553
2314,w_830.jpg,541,674,1763,1896
2315,w_599.jpg,150,1207,2048,3072
2316,w_120.jpg,588,1460,1902,2774
2317,w_8352.jpg,805,1738,2577,3510
2318,w_8287.jpg,677,1047,2048,2453
2319,w_6619.jpg,303,1110,1525,2332
2320,w_5430.jpg,240,1336,1564,2660
2321,w_3435.jpg,468,1305,2010,2847
2322,w_9330.jpg,0,886,2783,3850
2323,w_6463.jpg,390,549,2006,2165
2324,w_5456.jpg,610,1009,1922,2321
2325,w_8030.jpg,1111,1444,3213,3546
2326,w_9107.jpg,794,838,1822,1866
2327,w_3550.jpg,350,299,1864,1813
2328,w_9356.jpg,625,70,2048,1574
2329,w_4591.jpg,274,1964,2062,3752
2330,w_1727.jpg,0,947,1564,2551
2331,w_2419.jpg,267,493,1775,2001
2332,w_5340.jpg,0,523,1661,2263
2333,w_6059.jpg,687,1842,3456,4684
2334,w_6551.jpg,469,954,1699,2184
2335,w_479.jpg,1047,1778,2048,2964
2336,w_137.jpg,0,742,1037,1862
2337,w_461.jpg,324,644,2048,2552
2338,w_4843.jpg,908,1491,3258,3841
2339,w_3683.jpg,0,903,2911,3943
2340,w_2230.jpg,492,1044,1480,2032
2341,w_2683.jpg,477,612,2048,2340
2342,w_1486.jpg,795,733,1687,1625
2343,w_1591.jpg,0,1075,795,1973
2344,w_9291.jpg,194,1091,1924,2821
2345,w_301.jpg,393,779,1293,1679
2346,w_5985.jpg,0,657,1091,1949
2347,w_7842.jpg,366,589,2008,2231
2348,w_3372.jpg,372,393,1718,1739
2349,w_5890.jpg,840,935,2048,2255
2350,w_3396.jpg,1076,609,2048,1851
2351,w_8234.jpg,1126,993,3456,3345
2352,w_3269.jpg,909,1304,2048,2670
2353,w_7195.jpg,138,785,1182,1829
2354,w_3495.jpg,240,727,2048,2615
2355,w_2703.jpg,525,594,1875,1944
2356,w_8151.jpg,645,1089,1501,1945
2357,w_6342.jpg,694,1016,3034,3356
2358,w_592.jpg,0,1086,1146,2406
2359,w_3719.jpg,1635,1675,3456,3779
2360,w_2735.jpg,224,1196,1476,2448
2361,w_1811.jpg,440,2679,1712,3951
2362,w_4803.jpg,412,788,1832,2208
2363,w_5789.jpg,450,1030,1522,2102
2364,w_2794.jpg,266,710,1658,2102
2365,w_8397.jpg,633,925,1823,2115
2366,w_4037.jpg,0,1345,1970,3361
2367,w_8767.jpg,0,1215,1533,2755
2368,w_1160.jpg,1301,1810,2609,3118
2369,w_4045.jpg,861,933,2048,2191
2370,w_2766.jpg,352,1065,1336,2049
2371,w_8452.jpg,247,1227,1991,2971
2372,w_3090.jpg,0,558,1761,2364
2373,w_2067.jpg,0,1515,930,2851
2374,w_4586.jpg,0,960,1991,3060
2375,w_851.jpg,64,872,1548,2356
2376,w_3742.jpg,248,748,1380,1880
2377,w_1730.jpg,78,1248,1074,2244
2378,w_3041.jpg,540,626,2048,2142
2379,w_3992.jpg,236,2990,2778,5184
2380,w_499.jpg,602,575,1970,1943
2381,w_7078.jpg,220,1635,1798,3213
2382,w_1257.jpg,9,1025,1353,2369
2383,w_1368.jpg,0,460,1999,2584
2384,w_6988.jpg,21,958,1417,2354
2385,w_4298.jpg,0,2042,2187,4262
2386,w_8051.jpg,1052,1277,2734,2959
2387,w_5350.jpg,984,2763,3456,5184
2388,w_2277.jpg,240,862,1300,1922
2389,w_4309.jpg,1314,96,3456,2448
2390,w_4584.jpg,0,590,1641,2396
2391,w_5575.jpg,747,1424,1791,2468
2392,w_1235.jpg,99,1109,1395,2405
2393,w_5618.jpg,869,749,1751,1631
2394,w_7524.jpg,729,1100,2048,2578
2395,w_4479.jpg,623,1470,1675,2522
2396,w_3786.jpg,613,1017,1305,1709
2397,w_4005.jpg,1054,1002,3356,3304
2398,w_7297.jpg,497,1010,1661,2174
2399,w_6912.jpg,420,1399,2052,3031
2400,w_7718.jpg,434,77,2048,1787
2401,w_7162.jpg,689,993,1515,1819
2402,w_4709.jpg,1449,1379,3441,3371
2403,w_8236.jpg,1480,1349,2048,2111
2404,w_2903.jpg,411,294,1893,1776
2405,w_1516.jpg,215,1061,2027,2873
2406,w_5458.jpg,200,829,1826,2455
2407,w_3988.jpg,0,75,1624,1795
2408,w_3418.jpg,444,1706,2312,3574
2409,w_7390.jpg,0,2399,1883,4529
2410,w_4519.jpg,417,0,2048,1544
2411,w_975.jpg,0,1128,1476,3034
2412,w_5875.jpg,611,1890,3456,4960
2413,w_6655.jpg,790,1077,1860,2147
2414,w_8615.jpg,0,1093,2257,3515
2415,w_4010.jpg,949,1212,2629,2892
2416,w_3258.jpg,567,201,1903,1537
2417,w_3612.jpg,551,351,1817,1617
2418,w_2370.jpg,124,215,1696,1787
2419,w_6698.jpg,673,950,1639,1916
2420,w_6943.jpg,241,0,1681,1389
2421,w_944.jpg,1112,1690,2354,2932
2422,w_3242.jpg,1077,657,3456,3099
2423,w_9417.jpg,505,1454,1095,2044
2424,w_1858.jpg,285,488,1485,1688
2425,w_1861.jpg,443,1196,1449,2202
2426,w_5007.jpg,908,1232,1848,2172
2427,w_5370.jpg,341,810,1289,1758
2428,w_1950.jpg,0,548,1319,2024
2429,w_1400.jpg,312,962,1254,1904
2430,w_3187.jpg,707,1032,1481,1806
2431,w_4429.jpg,782,933,1978,2129
2432,w_9094.jpg,60,1091,1928,2959
2433,w_9196.jpg,0,694,2023,3072
2434,w_4887.jpg,0,888,1399,2402
2435,w_160.jpg,109,1142,1409,2442
2436,w_3884.jpg,479,604,1507,1632
2437,w_7314.jpg,216,1256,1840,2880
2438,w_3826.jpg,93,1023,1639,2569
2439,w_1154.jpg,473,412,1643,1582
2440,w_8373.jpg,214,1064,1488,2338
2441,w_738.jpg,334,532,1960,2158
2442,w_3039.jpg,0,1466,803,2382
2443,w_4578.jpg,0,966,3456,4656
2444,w_5819.jpg,634,1329,2596,3291
2445,w_5096.jpg,213,786,2048,3072
2446,w_5417.jpg,0,618,2048,2744
2447,w_9249.jpg,432,677,1374,1619
2448,w_9227.jpg,253,691,1609,2047
2449,w_7770.jpg,729,624,1785,1680
2450,w_1470.jpg,723,1382,2048,2876
2451,w_8314.jpg,1125,1311,2457,2643
2452,w_1118.jpg,161,136,2048,2034
2453,w_2758.jpg,196,1402,1354,2560
2454,w_7423.jpg,491,383,2048,2077
2455,w_5383.jpg,588,1205,1650,2267
2456,w_5122.jpg,773,1158,1629,2014
2457,w_2043.jpg,710,762,2048,2344
2458,w_1836.jpg,0,489,1934,2445
2459,w_350.jpg,689,922,3111,3344
2460,w_8477.jpg,185,1964,2943,4722
2461,w_7477.jpg,427,1350,1775,2698
2462,w_1542.jpg,2389,906,3328,2462
2463,w_2069.jpg,1302,1786,2418,2902
2464,w_5107.jpg,355,228,1813,1686
2465,w_2158.jpg,755,492,2048,1954
2466,w_9472.jpg,274,1191,3256,4173
2467,w_3933.jpg,548,899,2048,2415
2468,w_4943.jpg,564,765,1516,1717
2469,w_5284.jpg,515,1203,2048,2885
2470,w_1719.jpg,123,138,1973,1988
2471,w_8729.jpg,167,587,2005,2425
2472,w_7836.jpg,345,999,1297,1951
2473,w_44.jpg,164,397,1656,1889
2474,w_7840.jpg,457,353,1625,1521
2475,w_8967.jpg,216,1328,1604,2716
2476,w_5095.jpg,318,1172,1354,2208
2477,w_4475.jpg,466,842,1854,2230
2478,w_8587.jpg,1054,1471,1620,2037
2479,w_8359.jpg,650,832,1586,1768
2480,w_7380.jpg,0,1553,3272,4825
2481,w_8013.jpg,630,823,2006,2199
2482,w_578.jpg,0,656,1146,1962
2483,w_6713.jpg,36,539,1546,2049
2484,w_8814.jpg,191,584,1533,1926
2485,w_1181.jpg,802,1159,1736,2093
2486,w_7635.jpg,0,900,2181,3762
2487,w_1972.jpg,511,438,2048,2136
2488,w_3365.jpg,277,1416,1797,2936
2489,w_6170.jpg,609,1246,2048,2928
2490,w_2124.jpg,477,709,1933,2165
2491,w_1232.jpg,245,1035,1997,2787
2492,w_1255.jpg,0,994,1589,2830
2493,w_3012.jpg,387,1016,1467,2096
2494,w_3479.jpg,1190,851,3422,3083
2495,w_2243.jpg,538,804,1614,1880
2496,w_3938.jpg,235,1111,1497,2373
2497,w_6279.jpg,1197,1328,1493,1624
2498,w_1698.jpg,141,885,1777,2521
2499,w_4638.jpg,0,1161,1130,2751
2500,w_4385.jpg,472,118,2048,1910
2501,w_9341.jpg,0,821,1046,1957
2502,w_9221.jpg,310,1218,1272,2180
2503,w_539.jpg,274,1189,2124,3039
2504,w_6920.jpg,540,1585,1952,2997
2505,w_3942.jpg,679,484,1891,1696
2506,w_6403.jpg,475,1539,1673,2737
2507,w_8181.jpg,0,0,3456,4017
2508,w_1358.jpg,719,956,1559,1796
2509,w_3294.jpg,259,333,1755,1829
2510,w_3496.jpg,414,881,1892,2359
2511,w_3473.jpg,1255,1381,3456,3821
2512,w_4263.jpg,83,955,1693,2565
2513,w_8973.jpg,0,400,1275,1976
2514,w_932.jpg,758,523,1934,1699
2515,w_8949.jpg,225,3332,1447,4554
2516,w_32.jpg,0,1144,1211,2568
2517,w_7796.jpg,0,1724,2798,4584
2518,w_6177.jpg,631,882,2048,2334
2519,w_7868.jpg,461,1358,1899,2796
2520,w_1998.jpg,411,590,1561,1740
2521,w_6252.jpg,382,1010,1314,1942
2522,w_7860.jpg,791,1139,1373,1721
2523,w_5504.jpg,229,865,1563,2199
2524,w_107.jpg,0,1131,1196,2393
2525,w_328.jpg,556,815,1626,1885
2526,w_4233.jpg,325,1004,2048,2888
2527,w_5550.jpg,481,1014,1805,2338
2528,w_4618.jpg,434,967,2048,2839
2529,w_4697.jpg,280,926,1326,1972
2530,w_2787.jpg,609,890,2367,2648
2531,w_5104.jpg,714,1016,1690,1992
2532,w_486.jpg,213,502,1967,2256
2533,w_8835.jpg,0,0,2048,2098
2534,w_4052.jpg,504,755,2048,2447
2535,w_6178.jpg,293,822,1789,2318
2536,w_5103.jpg,388,922,1538,2072
2537,w_3112.jpg,40,1117,1846,2923
